79.08,Closed reduction of fracture without internal fixation of phalanges of foot 
79.09,Closed reduction of fracture without internal fixation of other specified bone 
79.1,Closed reduction of fracture with internal fixation unspecified site 
79.11,Closed reduction of fracture with internal fixation of humerus 
79.12,Closed reduction of fracture with internal fixation radius and ulna 
79.13,Closed reduction of fracture with internal fixation carpals and metacarpals 
79.14,Closed reduction of fracture with internal fixation phalanges of hand 
79.15,Closed reduction of fracture with internal fixation of femur 
79.16,Closed reduction of fracture with internal fixation of tibia and fibula 
79.17,Closed reduction of fracture with internal fixation of tarsals and metatarsals 
79.18,Closed reduction of fracture with internal fixation of phalanges of foot 
79.19,Closed reduction of fracture with internal fixation of other specified bone 
79.2,Open reduction of fracture without internal fixation 
79.2,Open reduction of fracture without internal fixation of unspecified site 
79.21,Open reduction of fracture without internal fixation of humerus 
79.22,Open reduction of fracture without internal fixation of radius and ulna 
79.23,Open reduction of fracture without internal fixation of carpals and metacarpals 
79.24,Open reduction of fracture without internal fixatio of phalanges of hand n of 
79.25,Open reduction of fracture without internal fixation of femur 
79.26,Open reduction of fracture without internal fixation of tibia and fibula 
79.27,Open reduction of fracture without internal fixation of tarsals and metatarsals 
79.28,Open reduction of fracture without internal fixation of phalanges of foot 
79.29,Open reduction of fracture without internal fixation of other specified bone 
79.3,Open reduction of fracture with internal fixation 
79.3,"Open reduction of fracture with internal fixation, unspecified site "
79.31,Open reduction of fracture with internal fixation of humerus 
79.32,Open reduction of fracture with internal fixation of radius and ulna 
79.33,Open reduction of fracture with internal fixation of carpals and metacarpals 
79.34,Open reduction of fracture with internal fixation of phalanges of hand 
79.35,Open reduction of fracture with internal fixation of femur 
79.36,Open reduction of fracture with internal fixation of tibia and fibula 
79.37,Open reduction of fracture with internal fixation of tarsals and metatarsals 
79.38,Open reduction of fracture with internal fixation of phalanges of foot 
79.39,Open reduction of fracture with internal fixation of other specified bone 
79.4,Transplantation of thymus 
79.4,"Closed reduction of separated epiphysis, unspecified site "
79.41,Closed reduction of separated epiphysis of humerus 
79.42,Closed reduction of separated epiphysis of radius and ulna 
79.45,Closed reduction of separated epiphysis of femur 
79.46,Closed reduction of separated epiphysis of tibia and fibula 
79.49,Closed reduction of separated epiphysis of other specified bone 
79.5,"Open reduction of separated epiphysis, unspecified site "
79.51,Open reduction of separated epiphysis of humerus 
79.52,Open reduction of separated epiphysis of radius and ulna 
79.55,Open reduction of separated epiphysis of femur 
79.56,Open reduction of separated epiphysis of tibia and fibula 
79.59,Open reduction of separated epiphysis of other specified bone 
79.6,Debridement of open fracture 
79.6,"Debridement of open fracture, unspecified site "
79.61,Debridement of open fracture of humerus 
79.62,Debridement of open fracture of radius and ulna 
79.63,Debridement of open fracture of carpals and metacarpals 
79.64,Debridement of open fracture of phalanges of hand 
79.65,Debridement of open fracture of femur 
79.66,Debridement of open fracture of tibia and fibula 
79.66,Debridement of open fracture of tibia and fibula 
79.67,Debridement of open fracture of tarsals and metatarsals 
79.68,Debridement of open fracture of phalanges of foot 
79.69,Debridement of open fracture of other specified bone 
79.7,Closed reduction of dislocation of unspecified site 
79.71,Closed reduction of dislocation of shoulder 
79.72,Closed reduction of dislocation of elbow 
79.73,Closed reduction of dislocation of wrist 
79.74,Closed reduction of dislocation of hand and finger 
79.75,Closed reduction of dislocation of hip 
79.76,Closed reduction of dislocation of knee 
79.77,Closed reduction of dislocation of ankle 
79.78,Closed reduction of dislocation of foot and toe 
79.79,"Closed reduction of dislocation of other specified site, except temp "
79.8,open reduction of dislocation unspecified site 
79.8,Open reduction of dislocation of unspecified site 
79.81,open reduction of dislocation of shoulder 
79.82,open reduction of dislocation of elbow 
79.83,open reduction of dislocation of wrist 
79.84,open reduction of dislocation of hand and finger 
79.85,open reduction of dislocation of hip 
79.86,open reduction of dislocation of knee 
79.87,open reduction of dislocation of ankle 
79.88,open reduction of dislocation of foot and toe 
79.89,open reduction of dislocation of other specified site 
79.9,Other operation on thymus 
79.9,"Unspecified operation on bone injury, unspecified site "
79.91,Unspecified operation on bone injury of humerus 
79.92,Unspecified operation on bone injury of radius and ulna 
79.93,Unspecified operation on bone injury of carpals and metacarpals 
79.94,Unspecified operation on bone injury of phalanges of hand 
79.95,Unspecified operation on bone injury of femur 
79.96,Unspecified operation on bone injury of tibia and fibula 
79.97,Unspecified operation on bone injury of tarsals and metatarsals 
79.98,Unspecified operation on bone injury of phalanges of foot 
79.99,Unspecified operation on bone injury of other specified bone 
80,"Arthrotomy for removal of prosthesis, unspecified site "
80.01,Arthrotomy for removal of prosthesis of shoulder 
80.02,Arthrotomy for removal of prosthesis of elbow 
80.03,Arthrotomy for removal of prosthesis of wrist 
80.04,Arthrotomy for removal of prosthesis of hand and finger 
80.05,Arthrotomy for removal of prosthesis of hip 
80.06,Arthrotomy for removal of prosthesis of knee 
80.07,Arthrotomy for removal of prosthesis of ankle 
80.08,Arthrotomy for removal of prosthesis of foot and toe 
80.09,Arthrotomy for removal of prosthesis of other specified site 
80.1,Incision of lid margin 
80.1,"Other arthrotomy, unspecified site "
80.11,Other arthrotomy of shoulder 
80.12,Other arthrotomy of elbow 
80.13,Other arthrotomy of wrist 
80.14,Other arthrotomy of hand and finger 
80.15,Other arthrotomy of hip 
80.16,Other arthrotomy of knee 
80.17,Other arthrotomy of ankle 
80.18,Other arthrotomy of foot and toe 
80.19,Other arthrotomy of other specified site 
80.2,Severing of blepharorrhaphy 
80.2,"Arthroscopy, unspecified site "
80.21,Arthroscopy of shoulder 
80.22,Arthroscopy of elbow 
80.23,Arthroscopy of wrist 
80.24,Arthroscopy of hand and finger 
80.25,Arthroscopy of hip 
80.26,Arthroscopy of knee 
80.27,Arthroscopy of ankle 
80.28,Arthroscopy of foot and toe 
80.29,Arthroscopy of other specified site 
80.3,"Biopsy of joint structure, unspecified site "
80.31,Biopsy of joint structure of shoulder 
80.32,Biopsy of joint structure of elbow 
80.33,Biopsy of joint structure of wrist 
80.34,Biopsy of joint structure of hand and finger 
80.35,Biopsy of joint structure of hip 
80.36,Biopsy of joint structure of knee 
80.37,Biopsy of joint structure of ankle 
80.38,Biopsy of joint structure of foot and toe 
80.39,Biopsy of joint structure of other specified site 
80.4,"Division of joint capsule, ligament, or cartilage, unspecified site "
80.41,"Division of joint capsule, ligament, or cartilage of shoulder "
80.42,"Division of joint capsule, ligament, or cartilage of elbow "
80.43,"Division of joint capsule, ligament, or cartilage of wrist "
80.44,"Division of joint capsule, ligament, or cartilage of hand and finger "
80.45,"Division of joint capsule, ligament, or cartilage of hip "
80.46,"Division of joint capsule, ligament, or cartilage of knee "
80.47,"Division of joint capsule, ligament, or cartilage of ankle "
80.48,"Division of joint capsule, ligament, or cartilage of foot and toe "
80.49,"Division of joint capsule, ligament, or cartilage of other specified "
80.5,excision or destruction of intervertebral disc 
80.5,"Excision or destruction of intervertebral disc, unspecified "
80.51,excision of intervertebral disc 
80.52,Intervertebral chemonucleolysis 
80.53,Repair of the anulus fibrosus with graft or prosthesis 
80.54,Other and unspecified repair of the anulus fibrosus 
80.59,other destruction of intervertebral disc 
80.6,excision of semilunar cartilage of knee 
80.7,Synovectomy of unspecified site 
80.7,"Synovectomy, unspecified site "
80.71,Synovectomy of shoulder 
80.72,Synovectomy of elbow 
80.73,Synovectomy of wrist 
80.74,Synovectomy of hand and finger 
80.75,Synovectomy of hip 
80.76,Synovectomy of knee 
80.77,Synovectomy of ankle 
80.78,Synovectomy of foot and toe 
80.79,Synovectomy of other specified sites spine 
80.8,Other local excision or destruction of lesion of joint of unspecified site 
80.8,"Other local excision or destruction of lesion of joint, unspecified "
80.81,Other local excision or destruction of lesion of joint of shoulders 
80.82,Other local excision or destruction of lesion of joint of elbows 
80.83,Other local excision or destruction of lesion of joint of wrists 
80.84,Other local excision or destruction of lesion of joint of hand and fingers 
80.85,Other local excision or destruction of lesion of joint of hips 
80.86,Other local excision or destruction of lesion of joint of knees 
80.87,Other local excision or destruction of lesion of joint of ankles 
80.88,Other local excision or destruction of lesion of joint of foot and toes 
80.89,Other local excision or destruction of lesion of joint of other specified sites spines 
80.9,Other excision of joint 
80.9,Other excision of joint unspecified site 
80.91,Other excision of joint of shoulder 
80.92,Other excision of joint of elbow 
80.93,Other excision of joint of wrist 
80.94,Other excision of joint of hand and finger 
80.95,Other excision of joint of hip 
80.96,Other excision of joint of knee 
80.97,Other excision of joint of ankle 
80.98,Other excision of joint of foot and toe 
80.99,Other excision of joint of other specified sites 
81,"Spinal fusion, not otherwise specified "
81.01,atlas axis spinal fusion 
81.02,other cervical fusion anterior technique 
81.03,other cervical fusion posterior technique 
81.04,dorsal and dorsolumbar fusion anterior technique 
81.05,dorsal and dorsolumbar fusion posterior technique 
81.06,lumbar and lumbosacral fusion anterior technique 
81.07,lumbar and lumbosacral fusion lateral transverse process technique 
81.08,lumbar and lumbosacral fusion posterior tecnique 
81.09,refusion of spine any level or technique 
81.1,Biopsy of eyelid 
81.11,ankle fusion 
81.12,triple arthrodesis 
81.13,subfalar fusion 
81.14,midtarsal fusion 
81.15,tarsometatarsal fusion 
81.16,metatarsophalangeal fusion 
81.17,other fusion of foot 
81.18,Subtalar joint arthroereisis 
81.2,arthrodesis of unspecified joint 
81.2,Arthrodesis of unspecified joint 
81.21,arthrodesis of hip 
81.22,arthrodesis of knee 
81.23,arthrodesis of shoulder 
81.24,arthrodesis of elbow 
81.25,carporadial fusion 
81.26,metacarpocarpal fusion 
81.27,metacarpophalangeal fusion 
81.28,interphalangeal fusion 
81.29,arthrodesis of other specified joints 
81.3,"Refusion of spine, not otherwise specified "
81.31,Refusion of atlas-axis spine 
81.32,"Refusion of other cervical spine, anterior technique "
81.33,"Refusion of other cervical spine, posterior technique "
81.34,"Refusion of dorsal and dorsolumbar spine, anterior technique "
81.35,"Refusion of dorsal and dorsolumbar spine, posterior technique "
81.36,"Refusion of lumbar and lumbosacral spine, anterior technique "
81.37,"Refusion of lumbar and lumbosacral spine, lateral transverse process technique "
81.38,"Refusion of lumbar and lumbosacral spine, posterior technique "
81.39,"Refusion of spine, not elsewhere classified "
81.4,repair of hip not elsewhere classified 
81.4,"Repair of hip, not elsewhere classified "
81.42,five-in-one repair of knee 
81.43,triad knee repair 
81.44,patellar stabilization 
81.45,other repair of the cruciate ligaments 
81.46,other repair of the colateral ligaments 
81.47,other repair of knee 
81.49,other repair of ankle 
81.51,total hip replacement 
81.52,partial hip replacement 
